Review ID,Review Created (UTC),Review Consumer User ID,Review Title,Review Content,Review Stars,Source Of Review,Review Language,Domain URL,Webshop Name,Business Unit ID,Tags,Company Reply Date (UTC),Location Name,Location ID
08a937af-5ca4-4728-8127-b28c543e8c8c,2023-05-23,328649b3-946b-4925-8f19-3c820a2bb55e,Easy to book classes online. Parking is limited,Easy to book classes online. Parking is limited but manageable.,2,Trustpilot,en,https://victoriastad.gym.com,Victoriastad Gym,b044b42c-2ae6-4f58-b580-6b8c0cd91ac0,,,Victoriastad Gym,c5d7ce38-d535-48fb-a35d-d24c9b02eacf
3c5eec3e-81bc-4937-8ed1-f4195270574b,2024-03-27,586493f9-0946-40b8-b74d-2ba83a5e76bb,Classes are fun and motivating. Great equipment and,Classes are fun and motivating. Great equipment and clean facilities. Atmosphere is motivating and energetic. Easy to book classes online.,4,Trustpilot,en,https://davidfort.gym.com,Davidfort Gym,9fb5987f-5d20-407c-b08d-c189a0b55245,,,Davidfort Gym,b1ce04b8-2f50-42ba-8479-a79d9dd86f97
384ac0dd-be8f-48cb-ad4f-1861ebe05bd6,2023-10-10,1abad8b7-889a-44d0-8a54-a4a1e8db5de7,Some machines were broken during my visit. Classes,Some machines were broken during my visit. Classes are fun and motivating. Good variety of machines and weights. Staff are very friendly and helpful.,5,Trustpilot,en,https://southmark.gym.com,South Mark Gym,d5fb789d-681c-4d83-8433-f768c4d7dce9,,,South Mark Gym,3cffe541-bc80-4347-94fb-4152a1fce61a
74fadc7b-84bc-49d7-b22a-fcd98c1e3bfc,2023-05-24,46a2874f-0798-463c-90d5-51eddabb403f,Classes are fun and motivating. Locker rooms could,Classes are fun and motivating. Locker rooms could be cleaner. Some machines were broken during my visit.,2,Trustpilot,en,https://jessicaport.gym.com,Jessicaport Gym,9c75af34-5df6-4cdc-a902-b6c9ce9cafef,,,Jessicaport Gym,1172ee5c-ce32-4bbf-9465-9315c8365a83
85e88d0b-fe93-4654-ab21-0d4ddb2aee98,2024-02-16,2aa004cc-6571-416a-9bf1-cf053cc5b312,Can get crowded during peak hours. Great equipment,Can get crowded during peak hours. Great equipment and clean facilities.,3,Trustpilot,en,https://hansenberg.gym.com,Hansenberg Gym,b75eef69-b03e-4f97-a367-9f5424975bbb,,,Hansenberg Gym,9a4b736b-5f9b-4574-b1c2-fa8a7a1e7c02
83f01f59-d6f8-4e1e-b094-0300a751809d,2023-08-10,e6e7d1a1-b830-417f-b90a-d0841fc3e1d1,Some machines were broken during my visit. Parking,Some machines were broken during my visit. Parking is limited but manageable.,5,Trustpilot,en,https://westjerryport.gym.com,West Jerryport Gym,1c1afaa8-0f66-4630-a22e-46eca6ceb246,,,West Jerryport Gym,6b389fc9-20f1-42b5-a757-0ade78095ef5
29394715-246d-4070-b54e-2931b6509da1,2024-01-31,533fa413-8a84-4779-a49d-d48c0e6bb4c5,Atmosphere is motivating and energetic. Classes are fun,Atmosphere is motivating and energetic. Classes are fun and motivating.,3,Trustpilot,en,https://patriciaport.gym.com,Patriciaport Gym,252e2123-ae09-4369-867b-5b84c02938d4,,,Patriciaport Gym,a7fc35b1-1708-42e4-9a4d-42fe2b68c590
0180359e-71cf-4a65-9968-871975f6c2b6,2023-07-29,960688cf-a037-4b68-81c5-34efef030ecb,Classes are fun and motivating. Easy to book,Classes are fun and motivating. Easy to book classes online. Good variety of machines and weights. Some machines were broken during my visit.,5,Trustpilot,en,https://northchad.gym.com,North Chad Gym,8963a018-c0e0-4ecc-bfb3-034e4ef7990f,,,North Chad Gym,ad9a8252-79e0-4a01-8555-745c24512d1d
91752912-f270-47d0-abf6-fce376b1a3f8,2023-08-04,579df9d1-97f3-4115-89ad-250e64edac2b,Some machines were broken during my visit. Classes,Some machines were broken during my visit. Classes are fun and motivating. Great equipment and clean facilities. Good variety of machines and weights.,1,Trustpilot,en,https://patrickchester.gym.com,Patrickchester Gym,fb7aa707-9d61-4755-a70e-d9d3bd0ff990,,,Patrickchester Gym,679aaf09-0dbf-48a6-88e8-77ca729e8fac
438a5301-e378-4160-bd42-c5f21fd740d9,2023-05-31,773b56aa-2ed0-4194-8ae9-ba366abd4853,Good variety of machines and weights. Easy to,Good variety of machines and weights. Easy to book classes online. Some machines were broken during my visit.,5,Trustpilot,en,https://stuartmouth.gym.com,Stuartmouth Gym,3cfa6d6c-61e1-4b78-ae4e-02fd2c28e69b,,,Stuartmouth Gym,52c67c4d-d9a3-4653-a48d-1a3285cad1cc
6d51f876-3b95-4318-a59c-530928480ddb,2023-08-21,a46f806c-a338-4599-9d24-56fd3442ac67,Staff are very friendly and helpful. Great equipment,Staff are very friendly and helpful. Great equipment and clean facilities. Some machines were broken during my visit.,1,Trustpilot,en,https://northelizabethfurt.gym.com,North Elizabethfurt Gym,80c40ec7-0f99-4ff9-ad74-dece70d31744,,,North Elizabethfurt Gym,4f9a46af-f9fd-4984-aa88-f949e130e29f
38ca6586-e2e9-42d7-a4d7-e1b9d0fd2026,2023-05-17,4fc9e406-abd5-4535-8a26-c771e73b4b10,Parking is limited but manageable. Staff are very,Parking is limited but manageable. Staff are very friendly and helpful. Great equipment and clean facilities.,2,Trustpilot,en,https://gregorymouth.gym.com,Gregorymouth Gym,4cedb508-a51e-408f-a19b-a8c9839ba5aa,,,Gregorymouth Gym,b2f774da-fac0-46de-b142-b0c20678d4be
d6507aae-deab-47a4-a694-9b85fc08e198,2024-03-15,e9404360-f262-4f19-8f3e-e56425ba4bc8,Atmosphere is motivating and energetic. Good variety of,Atmosphere is motivating and energetic. Good variety of machines and weights. Classes are fun and motivating.,4,Trustpilot,en,https://southalyssaburgh.gym.com,South Alyssaburgh Gym,63118e04-8afa-4918-be4c-c8312e8edb75,,,South Alyssaburgh Gym,5173852d-0b50-41cf-a504-c260539f7e3c
20238981-82e5-419b-babb-bbdd3b068771,2023-05-18,670d2254-07a8-4c22-a45e-6527e66581d5,Atmosphere is motivating and energetic. Parking is limited,Atmosphere is motivating and energetic. Parking is limited but manageable. Staff are very friendly and helpful.,2,Trustpilot,en,https://travishaven.gym.com,Travishaven Gym,d47447dc-1ad6-4266-927c-e206d9c6dbf6,,,Travishaven Gym,0e729614-c3d1-42b2-9edf-cbf94ae6353d
348f75d6-edbe-463b-afbb-664e628935ee,2023-11-29,48fe83e4-76bd-4f5f-9248-5bf89bd28c67,Great equipment and clean facilities. Classes are fun,Great equipment and clean facilities. Classes are fun and motivating. Parking is limited but manageable. Atmosphere is motivating and energetic.,4,Trustpilot,en,https://westnancychester.gym.com,West Nancychester Gym,1887b9c9-fc6b-48d6-a9c2-f3d8cec83bfe,,,West Nancychester Gym,6c324e84-89a5-453f-abba-d7cbcd1d7942
b729bb9b-31af-47b7-8e26-b49aacfacd39,2023-06-30,537451b3-9b3b-4b38-a9ce-90f8f69b0bc2,Some machines were broken during my visit. Classes,Some machines were broken during my visit. Classes are fun and motivating.,1,Trustpilot,en,https://northelizabeth.gym.com,North Elizabeth Gym,55d9efec-b155-4fc9-bef2-045eff4dfe38,,,North Elizabeth Gym,3d904d06-76e1-474c-85d9-5586dda8e3a2
19acebea-62e6-4992-8619-ecb6c70e30d6,2023-11-21,21ecbe77-eb2f-4934-a4dc-26c3418ae22f,Classes are fun and motivating. Great equipment and,Classes are fun and motivating. Great equipment and clean facilities.,5,Trustpilot,en,https://maldonadofort.gym.com,Maldonadofort Gym,cb38ad10-80da-4136-9370-002573871310,,,Maldonadofort Gym,49ebd130-4ccf-4e16-a49e-31972ad1856d
fe682915-d6d6-48dc-be49-7e8738f13928,2023-10-04,f27257f5-b59f-48c8-a0e0-943ab7183d62,Staff are very friendly and helpful. Parking is,Staff are very friendly and helpful. Parking is limited but manageable.,5,Trustpilot,en,https://kellyhaven.gym.com,Kellyhaven Gym,7dcbb865-2445-4987-adb1-6d7b75fd867d,,,Kellyhaven Gym,439730b0-8348-4c8f-98ca-c93184a4702b
ec809bb9-5452-49ad-b260-dba43770eb65,2024-03-13,144419be-4ad4-4d88-b01d-b91a17a0c10a,Locker rooms could be cleaner. Easy to book,Locker rooms could be cleaner. Easy to book classes online. Atmosphere is motivating and energetic.,4,Trustpilot,en,https://torresland.gym.com,Torresland Gym,0064a3b5-7fac-4f33-a739-3aef7afa70e7,,,Torresland Gym,cbdee0f9-b3d2-43f2-9914-6220d8f9c675
e303914d-1cc0-4d5d-811f-7fb1166517fc,2024-02-25,45555043-76cd-4074-ae76-33b77ac658dc,Parking is limited but manageable. Some machines were,Parking is limited but manageable. Some machines were broken during my visit.,2,Trustpilot,en,https://kruegerberg.gym.com,Kruegerberg Gym,c0c33689-4f07-453d-8639-fa640dbff26c,,,Kruegerberg Gym,4db8226e-f153-4340-a898-ca6af5b38d7d
c1205c5f-4c35-4201-a7e2-1be1657f8b97,2023-05-23,b5c0c245-19b2-4da8-aace-4713f44b9d9a,Easy to book classes online. Some machines were,Easy to book classes online. Some machines were broken during my visit.,1,Trustpilot,en,https://jennifermouth.gym.com,Jennifermouth Gym,7464ad3b-dadd-4f1b-872b-72f39fb67858,,,Jennifermouth Gym,50c0a538-7d01-4da2-b7c7-cf4e122c9146
4a2d371e-fa10-4b27-8b69-5d3c603c149d,2023-05-24,94b75edb-6db1-463b-98ab-461257c76f3f,Can get crowded during peak hours. Parking is,Can get crowded during peak hours. Parking is limited but manageable. Staff are very friendly and helpful. Easy to book classes online.,4,Trustpilot,en,https://lakelatashastad.gym.com,Lake Latashastad Gym,db8f7799-189b-4799-842b-44d4e1fe4534,,,Lake Latashastad Gym,c6cacd1d-9766-4976-be91-5d997ba89085
90e13078-f95c-450a-94c4-b038f12c1511,2024-03-20,6bf7807d-a8f7-402b-8770-302c9f81d4d3,Some machines were broken during my visit. Easy,Some machines were broken during my visit. Easy to book classes online. Locker rooms could be cleaner. Atmosphere is motivating and energetic.,1,Trustpilot,en,https://jonesbury.gym.com,Jonesbury Gym,fcce5e25-e27c-4160-b772-1ceae6dd788f,,,Jonesbury Gym,f53e2f0c-dd2d-4f4e-9d53-d9139cce418c
89d0b79b-1f1d-4155-8dd6-a86a0b115245,2024-03-09,ac293829-9fd6-49b0-8c82-fa66ff2111ef,Staff are very friendly and helpful. Atmosphere is,Staff are very friendly and helpful. Atmosphere is motivating and energetic. Parking is limited but manageable.,4,Trustpilot,en,https://dennisville.gym.com,Dennisville Gym,398e1a9b-8568-4037-a4d8-65ada66608a7,,,Dennisville Gym,aeb5cb3a-0adf-4654-8dd1-c77604d1f975
5c0409b7-ae83-43a6-af55-b2af949c422d,2023-09-30,2822ba9e-9a80-4d5a-8b01-9f1eadcc9ee5,Parking is limited but manageable. Great equipment and,Parking is limited but manageable. Great equipment and clean facilities. Locker rooms could be cleaner.,4,Trustpilot,en,https://sullivanchester.gym.com,Sullivanchester Gym,c3e7657e-bc59-4a6e-82fc-d3161027bc64,,,Sullivanchester Gym,ddb22833-8316-44c2-bd80-406032936236
62ab00f7-2233-4af2-9ce4-2b2469ca037d,2023-12-23,fc87aedd-8520-4f27-8690-2beff14ca5f0,Classes are fun and motivating. Good variety of,Classes are fun and motivating. Good variety of machines and weights. Staff are very friendly and helpful. Parking is limited but manageable.,1,Trustpilot,en,https://butlerburgh.gym.com,Butlerburgh Gym,50993f1e-2597-442b-a376-847004b955d2,,,Butlerburgh Gym,98328619-f24a-4d35-8f19-2b8bfd8f509f
18372f3e-bf84-489c-98e2-35d101a5bf50,2023-05-19,cdd30cdb-c12a-48e4-8cfa-bacf79bd2555,Classes are fun and motivating. Can get crowded,Classes are fun and motivating. Can get crowded during peak hours.,5,Trustpilot,en,https://jeremytown.gym.com,Jeremytown Gym,e40c4473-6e73-413f-9879-6d6880d84958,,,Jeremytown Gym,0e79ef21-161e-494d-b842-929f27f1cd10
eb41b54a-689f-46e2-87f8-ee80b1db9620,2023-07-06,1b16d09a-5d2a-4fc7-a1e9-15a410683c63,Classes are fun and motivating. Can get crowded,Classes are fun and motivating. Can get crowded during peak hours.,2,Trustpilot,en,https://kristaberg.gym.com,Kristaberg Gym,4d555561-cf49-4cfe-87ec-7acf2781fb1c,,,Kristaberg Gym,c8058e07-fefc-4773-a0a7-d4a7f37f4195
c9577e32-9f61-40d1-9667-6876d1da319f,2023-07-26,b517c5a7-a0fe-4b5f-9607-e0a3ef2879a6,Locker rooms could be cleaner. Can get crowded,Locker rooms could be cleaner. Can get crowded during peak hours. Great equipment and clean facilities.,4,Trustpilot,en,https://smithchester.gym.com,Smithchester Gym,e28ed02f-4378-4340-a5fb-68dea56cda3b,,,Smithchester Gym,55b505a7-e292-43ec-bbc6-89cdab93103a
5791c33b-8351-4d50-b6e7-1a0e9943c856,2023-12-19,7f0332e4-8f83-417c-a8be-560e82f01ff4,Good variety of machines and weights. Easy to,Good variety of machines and weights. Easy to book classes online. Staff are very friendly and helpful.,4,Trustpilot,en,https://allisonton.gym.com,Allisonton Gym,5137ba7e-b873-41fc-840b-8c13d627b7b2,,,Allisonton Gym,a2b7789d-6edf-4872-b43f-a5673e0a3ad3
521a4c7f-8d53-440a-bbfc-ae78ec88908d,2023-07-20,79d24711-8f2d-4f8d-9be3-8177218f8536,Good variety of machines and weights. Easy to,Good variety of machines and weights. Easy to book classes online. Parking is limited but manageable. Great equipment and clean facilities.,4,Trustpilot,en,https://porterborough.gym.com,Porterborough Gym,cc056615-7ceb-4d4c-b983-07e72b4d9e9f,,,Porterborough Gym,f36c4fcb-8747-489b-a804-bf270ec43398
6f2cd43c-7e8d-40b4-913b-8642f8cd4f04,2024-02-12,7273fb23-8553-4e38-bbb5-44d00660ab3c,Locker rooms could be cleaner. Staff are very,Locker rooms could be cleaner. Staff are very friendly and helpful. Atmosphere is motivating and energetic. Some machines were broken during my visit.,4,Trustpilot,en,https://annaside.gym.com,Annaside Gym,4695500f-608b-4f78-889e-61d6f3c40ac9,,,Annaside Gym,30270f1e-f2c8-4812-bf18-ac3c0ac43b51
21de56c9-00c9-4626-9d0c-2d3663742a96,2023-12-31,e903718c-4f9c-42a4-b581-214a5f2d7048,Classes are fun and motivating. Can get crowded,Classes are fun and motivating. Can get crowded during peak hours. Locker rooms could be cleaner. Easy to book classes online.,5,Trustpilot,en,https://eastcharlene.gym.com,East Charlene Gym,fb5fb63c-1d90-44a5-8fe5-3f61796e4417,,,East Charlene Gym,7697524a-2e1f-4164-a8fa-fb32e47ea1c3
d1accd67-25f1-4ac2-87d4-fdd5106c5d67,2023-11-08,14051fb5-c873-4d87-9092-6c8786c933ae,Some machines were broken during my visit. Easy,Some machines were broken during my visit. Easy to book classes online. Parking is limited but manageable.,5,Trustpilot,en,https://easttaylor.gym.com,East Taylor Gym,3eb7ce76-b7f5-4f19-a734-2a7afa8fc18f,,,East Taylor Gym,c15e6a37-d734-493f-8c05-df6e6e9555ec
4a7ef4de-f8b9-4435-bb4e-6e0a945d4e3b,2023-10-13,9f90940e-0479-4e49-8d4e-97bf01dd2906,Some machines were broken during my visit. Good,Some machines were broken during my visit. Good variety of machines and weights. Easy to book classes online. Staff are very friendly and helpful.,5,Trustpilot,en,https://southjason.gym.com,South Jason Gym,0ff17efb-382c-4bdc-9929-6378371c8e20,,,South Jason Gym,2194457b-c18b-4433-b100-a692d355998e
a6b03f3f-be73-4b71-993c-9ba858c0cf28,2023-12-16,0ec75bfc-ae8e-4c99-91e9-392540131669,Can get crowded during peak hours. Locker rooms,Can get crowded during peak hours. Locker rooms could be cleaner. Easy to book classes online. Great equipment and clean facilities.,4,Trustpilot,en,https://portsharonhaven.gym.com,Port Sharonhaven Gym,4c90d52c-beb4-46a1-8d65-51b8edabebba,,,Port Sharonhaven Gym,f9df20b5-dfdb-4ff2-8a9d-250f5f394803
edb6a94f-0751-4f7d-a4e6-b0b721a40b0f,2024-01-14,7b8bea15-cc09-4ddf-a4ec-62fc1b10180b,Atmosphere is motivating and energetic. Great equipment and,Atmosphere is motivating and energetic. Great equipment and clean facilities.,2,Trustpilot,en,https://adamview.gym.com,Adamview Gym,fb96f38d-e4a4-475f-825f-f1446daeeaef,,,Adamview Gym,f3a38b87-90f3-4d03-979c-c3e92fd41e3f
1f5511cc-40b5-47f9-9d0b-2a0c96a50839,2023-07-07,8b38fac2-29ac-4803-9e4b-fd25de741011,Can get crowded during peak hours. Staff are,Can get crowded during peak hours. Staff are very friendly and helpful. Great equipment and clean facilities. Classes are fun and motivating.,2,Trustpilot,en,https://patriciaview.gym.com,Patriciaview Gym,1500a1d0-7aa0-4363-8e89-56de02f822a6,,,Patriciaview Gym,c4af7b6e-df5b-4473-9934-ba79eed939c1
78ff515d-7b65-4a60-ab05-303a1e0d010b,2023-12-21,d32e0f96-ab77-46a2-9b2a-ff70fdb6090d,Locker rooms could be cleaner. Can get crowded,Locker rooms could be cleaner. Can get crowded during peak hours. Easy to book classes online. Some machines were broken during my visit.,3,Trustpilot,en,https://northdanville.gym.com,North Danville Gym,2dd1f8bf-c8b4-4125-adff-70782ef29c8a,,,North Danville Gym,a6afdd3e-7e33-453b-ac25-8d3c1d24d373
d1c70c18-8923-4504-ba10-164113f7159c,2023-05-21,dd2a87fa-0759-43e2-86e6-3c8769a6f73d,Atmosphere is motivating and energetic. Good variety of,Atmosphere is motivating and energetic. Good variety of machines and weights. Easy to book classes online.,1,Trustpilot,en,https://portmichellehaven.gym.com,Port Michellehaven Gym,dd594ae0-1bb4-44b0-b22a-11e24be95a0f,,,Port Michellehaven Gym,84de15d5-2167-46ed-9fe5-a93fcff62ecb
8744af4e-3f4a-4299-ba81-961fad2703c9,2023-10-15,67143b03-612a-4a8f-b049-4909cd7fa48e,Classes are fun and motivating. Good variety of,Classes are fun and motivating. Good variety of machines and weights. Staff are very friendly and helpful.,3,Trustpilot,en,https://snyderberg.gym.com,Snyderberg Gym,79fb58cf-570b-42a1-b5b8-bac7787b4de8,,,Snyderberg Gym,f8085f04-a697-41c0-908a-2666d8cb9278
bad4b7f2-7bcb-4b1d-b2ed-025d38204941,2024-03-15,96504eb7-a7a6-4e82-89ac-1e706597d6dd,Staff are very friendly and helpful. Some machines,Staff are very friendly and helpful. Some machines were broken during my visit.,3,Trustpilot,en,https://johnsonstad.gym.com,Johnsonstad Gym,c986dc3d-db18-4ff0-9980-8a2e816041a2,,,Johnsonstad Gym,0726a0f9-772f-47b4-a607-fd84c2625929
ad935919-db5c-4aa7-ab49-80804266f837,2024-05-08,a015ebd8-fbe4-433e-b908-a8a9413c05f3,Some machines were broken during my visit. Can,Some machines were broken during my visit. Can get crowded during peak hours. Atmosphere is motivating and energetic.,1,Trustpilot,en,https://lakeadam.gym.com,Lake Adam Gym,b088ef06-ca93-40ed-8fa0-82e45d5669e9,,,Lake Adam Gym,71ac9de2-0476-419e-adc7-d938e247343d
92ae5370-86fc-4408-bcfc-0dd3b71d71f0,2024-04-30,1bbc574c-d73d-46b2-98a7-5abd9e6fb6b2,Can get crowded during peak hours. Some machines,Can get crowded during peak hours. Some machines were broken during my visit.,1,Trustpilot,en,https://eastadrianport.gym.com,East Adrianport Gym,1ed6c41d-25e9-43e3-845f-c3efef621130,,,East Adrianport Gym,5c9f8e2b-1254-42cd-a37f-87e8830561b3
95ca8c91-81e0-4569-8620-5c480a886340,2024-02-22,ec0ec5b7-5ff0-4ccf-afce-9e35e63d5b68,Staff are very friendly and helpful. Atmosphere is,Staff are very friendly and helpful. Atmosphere is motivating and energetic. Great equipment and clean facilities. Easy to book classes online.,5,Trustpilot,en,https://smithmouth.gym.com,Smithmouth Gym,21240e80-039a-4281-90af-38cf95da0db5,,,Smithmouth Gym,8c528a10-58df-405d-a633-2bd39af45b97
a53d7d8d-696f-4eb9-aabf-0c4463d3885c,2024-01-30,eadde63e-effc-454f-b0db-4711532fb201,Staff are very friendly and helpful. Atmosphere is,Staff are very friendly and helpful. Atmosphere is motivating and energetic. Great equipment and clean facilities.,4,Trustpilot,en,https://jenkinsview.gym.com,Jenkinsview Gym,2f966cc8-10c2-4327-bafa-104139f89d80,,,Jenkinsview Gym,96ee291d-3e93-42a5-81a0-2a54d704b639
ee781d68-9961-4501-aadb-aa147779c028,2023-10-01,7bba456b-5e58-4583-a712-898def6f03f2,Locker rooms could be cleaner. Can get crowded,Locker rooms could be cleaner. Can get crowded during peak hours.,3,Trustpilot,en,https://newrobert.gym.com,New Robert Gym,3ab844f0-f1e8-4bfa-becc-59e657f573ef,,,New Robert Gym,29efe94d-a059-46c1-a310-c5108128fb45
8d18531e-523c-4249-9d7f-a458275eb166,2024-01-21,89aa178d-bf19-4aad-aca0-e7590dea33c5,Some machines were broken during my visit. Great,Some machines were broken during my visit. Great equipment and clean facilities.,3,Trustpilot,en,https://bryantshire.gym.com,Bryantshire Gym,4d7d6fc6-10c0-4a13-b950-8bb3593e2914,,,Bryantshire Gym,dac8b9cb-7f71-4205-a3c3-ac09b336c1bc
7d1bd2b9-bae4-4983-9152-4e7d8a490be9,2024-04-29,e3a6ff73-5440-4a78-9c8f-fea89593f4c6,Classes are fun and motivating. Great equipment and,Classes are fun and motivating. Great equipment and clean facilities. Locker rooms could be cleaner. Can get crowded during peak hours.,4,Trustpilot,en,https://newtontown.gym.com,Newtontown Gym,2715253b-96c3-4ea9-ad96-c72aade2a39e,,,Newtontown Gym,c72fe4da-e8c7-4ad5-bf10-51ccb34e1a68
0a61436f-982f-40b5-a6cc-c1049f43be5f,2023-08-05,1d828704-9cfd-4eef-8dfd-7f299a4d1fcd,Staff are very friendly and helpful. Great equipment,Staff are very friendly and helpful. Great equipment and clean facilities. Easy to book classes online.,3,Trustpilot,en,https://lakesara.gym.com,Lake Sara Gym,77c283e0-10c0-4d88-bdf1-adbe58e472cc,,,Lake Sara Gym,cb89117a-977a-43dd-86d3-a37cb1997f66
1c39ce8e-ed9e-4da8-857c-876821f4bb47,2024-02-28,8dcb0569-677b-4934-a3f5-2e5dc9269045,Staff are very friendly and helpful. Easy to,Staff are very friendly and helpful. Easy to book classes online.,1,Trustpilot,en,https://portdavidmouth.gym.com,Port Davidmouth Gym,626301d7-0b03-40e8-8278-6a3ac6cbba7b,,,Port Davidmouth Gym,ee01df1e-a255-4853-ac37-21c3fe8fd87c
a9972f9e-8b53-48b9-8242-8ba34b8086d3,2023-08-25,12c917b6-933a-481a-8c30-038d830193a6,Parking is limited but manageable. Good variety of,Parking is limited but manageable. Good variety of machines and weights. Can get crowded during peak hours. Staff are very friendly and helpful.,1,Trustpilot,en,https://northlauren.gym.com,North Lauren Gym,04894eba-c5b8-490f-9631-38d8586c5f8f,,,North Lauren Gym,ab38e333-f0d2-4bbf-8bc9-85bffb265e56
b85fafab-ca21-4105-a63d-1bfb37ab7e21,2023-06-26,244e0a37-e134-49df-a684-9455e7dd0a8b,Easy to book classes online. Can get crowded,Easy to book classes online. Can get crowded during peak hours. Atmosphere is motivating and energetic. Some machines were broken during my visit.,2,Trustpilot,en,https://newnancyton.gym.com,New Nancyton Gym,d68a0299-54ee-49b4-a456-5f8df6306328,,,New Nancyton Gym,8028dd75-1557-4ac3-b699-174a4cfe209f
86d74d03-726a-45e6-854b-1d303edb56ab,2023-07-30,ed9563cd-674f-448d-a4d1-55f7179d5440,Can get crowded during peak hours. Parking is,Can get crowded during peak hours. Parking is limited but manageable.,5,Trustpilot,en,https://donaldmouth.gym.com,Donaldmouth Gym,a8946de1-97c6-4792-a35e-482c6bc7aeed,,,Donaldmouth Gym,cc6cfd53-3f90-4730-ae11-a533d49188ab
a7a3d457-eaa0-4e7d-b43b-4cfd012c2242,2023-07-15,f7f147ff-205b-44a7-909c-8179805b47d8,Parking is limited but manageable. Staff are very,Parking is limited but manageable. Staff are very friendly and helpful.,4,Trustpilot,en,https://southzachary.gym.com,South Zachary Gym,7324c6db-762d-41a3-8a44-19dc96da90bf,,,South Zachary Gym,41f34092-8fb8-4f1a-a1d2-5b51712530e6
1d31e918-80c2-47f0-a913-ae84bbc498e1,2023-12-19,41105df3-7ff1-4e85-98e6-c2f61eafe817,Parking is limited but manageable. Good variety of,Parking is limited but manageable. Good variety of machines and weights. Locker rooms could be cleaner. Some machines were broken during my visit.,4,Trustpilot,en,https://southstephanie.gym.com,South Stephanie Gym,7bfce309-fcff-4d16-b578-f3fa9201968b,,,South Stephanie Gym,c7ba1797-63f7-4de7-92a0-c63a74271cc3
9ce93920-e29e-4268-8f49-c3edca02e8f2,2023-12-17,178d9e0d-95de-4bd2-a469-f416fdf584ff,Staff are very friendly and helpful. Easy to,Staff are very friendly and helpful. Easy to book classes online. Good variety of machines and weights. Locker rooms could be cleaner.,2,Trustpilot,en,https://lakebreanna.gym.com,Lake Breanna Gym,025b76e4-60ad-43fc-b297-8ecfa4091986,,,Lake Breanna Gym,a5e7a3ba-4a3f-482a-ae2e-f580f9038658
7c1e608d-cfb2-4d9b-aa4f-70fedf213161,2024-03-04,17c30b53-3c7e-42bf-a126-c2deb15c9d8b,Parking is limited but manageable. Some machines were,Parking is limited but manageable. Some machines were broken during my visit.,5,Trustpilot,en,https://newlaura.gym.com,New Laura Gym,7604a8da-1d50-4c64-8fe9-44af62bdd435,,,New Laura Gym,1fa15c1b-4fbf-4028-9c6d-e2b34b48b843
5f52db1e-8d04-49e1-962b-c4d9bc4b20d9,2024-02-26,c3f8a8f1-95d8-4bd4-b0a2-23cf6d669181,Easy to book classes online. Staff are very,Easy to book classes online. Staff are very friendly and helpful. Some machines were broken during my visit. Atmosphere is motivating and energetic.,3,Trustpilot,en,https://moraleston.gym.com,Moraleston Gym,6f2dbe3b-5fed-4053-86c1-e497c83b6ac4,,,Moraleston Gym,467413b6-d8c9-438d-9f19-40cf4bf04c61
99e59317-a392-41a4-baaa-60a79bd3ee26,2023-08-14,b2ab38d1-4acb-4706-92e0-8aa9b5b6d952,Some machines were broken during my visit. Staff,Some machines were broken during my visit. Staff are very friendly and helpful.,4,Trustpilot,en,https://carolynchester.gym.com,Carolynchester Gym,a1c55b8d-3bce-4d3a-bdc6-5ee6c57e0855,,,Carolynchester Gym,222f91c8-0549-4074-b007-0b6c4d310da2
1694fcf2-a76e-4cb3-a48e-b5638d2b7804,2023-06-25,8647eb68-37c8-4df8-a66b-bedc9510199c,Great equipment and clean facilities. Good variety of,Great equipment and clean facilities. Good variety of machines and weights. Classes are fun and motivating. Atmosphere is motivating and energetic.,2,Trustpilot,en,https://linstad.gym.com,Linstad Gym,c21b55d5-7fd9-4655-8f0a-f59aa73182c7,,,Linstad Gym,fbaaf4e7-986d-478b-8987-3d01dc52211d
42ad2bc1-a2af-444f-8823-c2e39717baa1,2023-09-01,1f4fdb32-1bfc-467e-9a7c-ff49497201db,Classes are fun and motivating. Great equipment and,Classes are fun and motivating. Great equipment and clean facilities.,1,Trustpilot,en,https://newlisahaven.gym.com,New Lisahaven Gym,cc0057d6-888f-4f22-a6df-f09b4b391e69,,,New Lisahaven Gym,81568f8d-3b42-4315-8cef-0997d44a4f49
1ad52e37-b9ae-4c89-b765-564adfc35a47,2023-10-30,b4b5b33d-2344-4bb4-8ea3-2cbc02fa7ab8,Great equipment and clean facilities. Classes are fun,Great equipment and clean facilities. Classes are fun and motivating. Atmosphere is motivating and energetic.,5,Trustpilot,en,https://newsaraland.gym.com,New Saraland Gym,58458d55-9806-4e1d-a08a-e8cb47c3af56,,,New Saraland Gym,a0c010e5-ec22-4028-828a-3c4109359c05
9475fa72-31ac-4180-a149-b2e85f7d4ba0,2024-04-23,db0bcf7e-45ca-4a4f-ae36-fd8d436bd6e8,Good variety of machines and weights. Parking is,Good variety of machines and weights. Parking is limited but manageable. Can get crowded during peak hours. Locker rooms could be cleaner.,4,Trustpilot,en,https://northanneburgh.gym.com,North Anneburgh Gym,6c55908d-956e-4e57-95fa-1f7fcc473781,,,North Anneburgh Gym,8b2dccaa-4bf0-4b96-82be-2ba2ad6af06f
